first,middle,last,pid,state,num_hearings,num_bills,num_utterances,uid,url
Fredrick,,Akshar II,18167,NY,26,97,606,6400931,https://demo.digitaldemocracy.org/hearing/1178?startTime=544&vid=_LYZ_J5PT74
Fredrick,,Akshar II,18167,NY,26,97,606,6486664,https://demo.digitaldemocracy.org/hearing/1183?startTime=1057&vid=6oiYi5LvhMg
Fredrick,,Akshar II,18167,NY,26,97,606,7132384,https://demo.digitaldemocracy.org/hearing/1276?startTime=4&vid=FS_cutvmOiM
Fredrick,,Akshar II,18167,NY,26,97,606,7190242,https://demo.digitaldemocracy.org/hearing/1286?startTime=13&vid=b07int2dbes
Fredrick,,Akshar II,18167,NY,26,97,606,7218390,https://demo.digitaldemocracy.org/hearing/1293?startTime=1490&vid=pSfAO4i3Yj0
Fredrick,,Akshar II,18167,NY,26,97,606,7228953,https://demo.digitaldemocracy.org/hearing/1298?startTime=1923&vid=arG-RmIWZ5I
Fredrick,,Akshar II,18167,NY,26,97,606,8125801,https://demo.digitaldemocracy.org/hearing/1438?startTime=442&vid=IKDDAGxBOEE
Fredrick,,Akshar II,18167,NY,26,97,606,8127019,https://demo.digitaldemocracy.org/hearing/1439?startTime=3&vid=9bI43MOVbO4
Fredrick,,Akshar II,18167,NY,26,97,606,8130740,https://demo.digitaldemocracy.org/hearing/1440?startTime=1596&vid=CK5ZAujKidE
Fredrick,,Akshar II,18167,NY,26,97,606,8135420,https://demo.digitaldemocracy.org/hearing/1441?startTime=467&vid=4qS9g_qe1GE
Fredrick,,Akshar II,18167,NY,26,97,606,8187031,https://demo.digitaldemocracy.org/hearing/1451?startTime=41&vid=Iez8KlPPuX0
Fredrick,,Akshar II,18167,NY,26,97,606,8207533,https://demo.digitaldemocracy.org/hearing/1455?startTime=1593&vid=Xd2ht4ocCI4
Fredrick,,Akshar II,18167,NY,26,97,606,8240553,https://demo.digitaldemocracy.org/hearing/1460?startTime=1663&vid=kDzrcu_xjGU
Fredrick,,Akshar II,18167,NY,26,97,606,8251623,https://demo.digitaldemocracy.org/hearing/1461?startTime=919&vid=j2-fdttAY98
Fredrick,,Akshar II,18167,NY,26,97,606,8273874,https://demo.digitaldemocracy.org/hearing/1462?startTime=992&vid=ZlHMG7WC_NU
Fredrick,,Akshar II,18167,NY,26,97,606,8296746,https://demo.digitaldemocracy.org/hearing/1463?startTime=1774&vid=RctZyIGzlQA
Fredrick,,Akshar II,18167,NY,26,97,606,8309352,https://demo.digitaldemocracy.org/hearing/1464?startTime=591&vid=a2Bfb1h_U3M
Fredrick,,Akshar II,18167,NY,26,97,606,8325860,https://demo.digitaldemocracy.org/hearing/1467?startTime=507&vid=lsMyAFvVx0Y
Fredrick,,Akshar II,18167,NY,26,97,606,8811583,https://demo.digitaldemocracy.org/hearing/1552?startTime=178&vid=14ad8986592dfedaa380111f8cd7b800
Fredrick,,Akshar II,18167,NY,26,97,606,8817623,https://demo.digitaldemocracy.org/hearing/1559?startTime=347&vid=7b4374b1f8577e37c6b15e1f4e3eae94
Fredrick,,Akshar II,18167,NY,26,97,606,8827758,https://demo.digitaldemocracy.org/hearing/1582?startTime=17&vid=d088e17f28ccdd4e77eca39f107e4414
Fredrick,,Akshar II,18167,NY,26,97,606,8969886,https://demo.digitaldemocracy.org/hearing/1660?startTime=126&vid=e48937fd4d5ead0744e4a8abfeaeafd2
Fredrick,,Akshar II,18167,NY,26,97,606,9034028,https://demo.digitaldemocracy.org/hearing/1699?startTime=63&vid=829c36f62964ce92e9508944a68dbd8c
Fredrick,,Akshar II,18167,NY,26,97,606,9045621,https://demo.digitaldemocracy.org/hearing/1726?startTime=978&vid=50b6e5cc5affc35e7c2e213d06bdb034
Fredrick,,Akshar II,18167,NY,26,97,606,9375959,https://demo.digitaldemocracy.org/hearing/1810?startTime=1555&vid=553191498f2d2b70504a744895cb5e71
Fredrick,,Akshar II,18167,NY,26,97,606,9451047,https://demo.digitaldemocracy.org/hearing/1815?startTime=2255&vid=7b1f1fe105cb0d2c5f97587db9d8dec6
Matthew,,Robinson,2484,CA,43,38,188,147577,https://demo.digitaldemocracy.org/hearing/48?startTime=1270&vid=Ah_Dg9DAuIo
Matthew,,Robinson,2484,CA,43,38,188,664931,https://demo.digitaldemocracy.org/hearing/163?startTime=648&vid=oqt8nfX8ybk
Matthew,,Robinson,2484,CA,43,38,188,705880,https://demo.digitaldemocracy.org/hearing/173?startTime=281&vid=87MaMZIVBPA
Matthew,,Robinson,2484,CA,43,38,188,764270,https://demo.digitaldemocracy.org/hearing/183?startTime=1181&vid=84LBK3fic7E
Matthew,,Robinson,2484,CA,43,38,188,872089,https://demo.digitaldemocracy.org/hearing/200?startTime=318&vid=mP-vrfDi2aA
Matthew,,Robinson,2484,CA,43,38,188,872870,https://demo.digitaldemocracy.org/hearing/201?startTime=337&vid=22ufHgqGK-A
Matthew,,Robinson,2484,CA,43,38,188,1042807,https://demo.digitaldemocracy.org/hearing/233?startTime=411&vid=kJUQLNRw8o8
Matthew,,Robinson,2484,CA,43,38,188,1101321,https://demo.digitaldemocracy.org/hearing/242?startTime=1428&vid=rrDz5IDQFPY
Matthew,,Robinson,2484,CA,43,38,188,1320700,https://demo.digitaldemocracy.org/hearing/272?startTime=909&vid=QRS30WyiTXk
Matthew,,Robinson,2484,CA,43,38,188,1372571,https://demo.digitaldemocracy.org/hearing/284?startTime=1555&vid=dKlfu24NXRk
Matthew,,Robinson,2484,CA,43,38,188,1476314,https://demo.digitaldemocracy.org/hearing/305?startTime=1639&vid=LW2wm2tITKQ
Matthew,,Robinson,2484,CA,43,38,188,1599652,https://demo.digitaldemocracy.org/hearing/338?startTime=849&vid=_6tc2cojjY8
Matthew,,Robinson,2484,CA,43,38,188,1763818,https://demo.digitaldemocracy.org/hearing/380?startTime=1301&vid=hQoyRwEukvY
Matthew,,Robinson,2484,CA,43,38,188,1787686,https://demo.digitaldemocracy.org/hearing/384?startTime=977&vid=Nk0Tcdx-e7s
Matthew,,Robinson,2484,CA,43,38,188,1803121,https://demo.digitaldemocracy.org/hearing/389?startTime=1022&vid=cKW0dtBGGXY
Matthew,,Robinson,2484,CA,43,38,188,1811417,https://demo.digitaldemocracy.org/hearing/391?startTime=1472&vid=hb1VvxrKGQE
Matthew,,Robinson,2484,CA,43,38,188,1948078,https://demo.digitaldemocracy.org/hearing/416?startTime=1868&vid=SM79vxJ_AdE
Matthew,,Robinson,2484,CA,43,38,188,2084558,https://demo.digitaldemocracy.org/hearing/446?startTime=6&vid=XHIZ_X2Rz9c
Matthew,,Robinson,2484,CA,43,38,188,2196320,https://demo.digitaldemocracy.org/hearing/462?startTime=287&vid=U5NUS2rxwgk
Matthew,,Robinson,2484,CA,43,38,188,2257602,https://demo.digitaldemocracy.org/hearing/472?startTime=1326&vid=UAhBnrBfz1o
Matthew,,Robinson,2484,CA,43,38,188,2268189,https://demo.digitaldemocracy.org/hearing/473?startTime=396&vid=QvpErJVY-kU
Matthew,,Robinson,2484,CA,43,38,188,2398585,https://demo.digitaldemocracy.org/hearing/490?startTime=1292&vid=TSE2ocY_LpM
Matthew,,Robinson,2484,CA,43,38,188,2416369,https://demo.digitaldemocracy.org/hearing/491?startTime=976&vid=18KrvNelSZQ
Matthew,,Robinson,2484,CA,43,38,188,2433419,https://demo.digitaldemocracy.org/hearing/493?startTime=1362&vid=mAghe_hYP-0
Matthew,,Robinson,2484,CA,43,38,188,2498257,https://demo.digitaldemocracy.org/hearing/506?startTime=1302&vid=i7abTEXGU1E
Matthew,,Robinson,2484,CA,43,38,188,2660131,https://demo.digitaldemocracy.org/hearing/533?startTime=413&vid=_H7zvwgU_3w
Matthew,,Robinson,2484,CA,43,38,188,2716887,https://demo.digitaldemocracy.org/hearing/549?startTime=285&vid=8y2PS2BPMgc
Matthew,,Robinson,2484,CA,43,38,188,2729577,https://demo.digitaldemocracy.org/hearing/556?startTime=572&vid=zgKkKMVKglc
Matthew,,Robinson,2484,CA,43,38,188,2919752,https://demo.digitaldemocracy.org/hearing/606?startTime=293&vid=gY8dK9uqzZA
Matthew,,Robinson,2484,CA,43,38,188,3278355,https://demo.digitaldemocracy.org/hearing/694?startTime=1168&vid=MmKZGY906Vk
Matthew,,Robinson,2484,CA,43,38,188,3418685,https://demo.digitaldemocracy.org/hearing/726?startTime=1472&vid=iMRutxdvJII
Matthew,,Robinson,2484,CA,43,38,188,4727958,https://demo.digitaldemocracy.org/hearing/938?startTime=995&vid=tpefXkI5CLE
Matthew,,Robinson,2484,CA,43,38,188,5187522,https://demo.digitaldemocracy.org/hearing/1004?startTime=577&vid=7k9vutZX7Lg
Matthew,,Robinson,2484,CA,43,38,188,5246446,https://demo.digitaldemocracy.org/hearing/1009?startTime=515&vid=hi679WKoSoQ
Matthew,,Robinson,2484,CA,43,38,188,5299202,https://demo.digitaldemocracy.org/hearing/1013?startTime=327&vid=VUfj1duU3Qk
Matthew,,Robinson,2484,CA,43,38,188,5493867,https://demo.digitaldemocracy.org/hearing/1058?startTime=960&vid=lY-E3FuWnFk
Matthew,,Robinson,2484,CA,43,38,188,5772313,https://demo.digitaldemocracy.org/hearing/1097?startTime=1507&vid=q6WvNT_PJEw
Matthew,,Robinson,2484,CA,43,38,188,5795162,https://demo.digitaldemocracy.org/hearing/1098?startTime=1093&vid=yHlsfmnR_Fs
Matthew,,Robinson,2484,CA,43,38,188,5923535,https://demo.digitaldemocracy.org/hearing/1113?startTime=295&vid=Nb9q-W1_uKc
Matthew,,Robinson,2484,CA,43,38,188,5967234,https://demo.digitaldemocracy.org/hearing/1115?startTime=554&vid=VvQ54UYlJ9c
Matthew,,Robinson,2484,CA,43,38,188,7731919,https://demo.digitaldemocracy.org/hearing/1388?startTime=1458&vid=9b3BxaqVooo
Matthew,,Robinson,2484,CA,43,38,188,7823281,https://demo.digitaldemocracy.org/hearing/1398?startTime=1281&vid=laOHAyZ46kU
Matthew,,Robinson,2484,CA,43,38,188,8583566,https://demo.digitaldemocracy.org/hearing/1491?startTime=1788&vid=3742c10e7748c60dfaae3b059ec0acf3
Jonathan,,Feldman,15124,CA,23,33,79,3243050,https://demo.digitaldemocracy.org/hearing/682?startTime=1050&vid=8WL_CfTU7Ws
Jonathan,,Feldman,15124,CA,23,33,79,3291030,https://demo.digitaldemocracy.org/hearing/696?startTime=1011&vid=d-q4GnHYpqk
Jonathan,,Feldman,15124,CA,23,33,79,3320784,https://demo.digitaldemocracy.org/hearing/706?startTime=265&vid=ay2iLynYsQY
Jonathan,,Feldman,15124,CA,23,33,79,4170231,https://demo.digitaldemocracy.org/hearing/856?startTime=336&vid=aULi2Gicbss
Jonathan,,Feldman,15124,CA,23,33,79,4354368,https://demo.digitaldemocracy.org/hearing/886?startTime=1104&vid=f8NykdXhgMc
Jonathan,,Feldman,15124,CA,23,33,79,4640056,https://demo.digitaldemocracy.org/hearing/923?startTime=1555&vid=J1TsVq4A0h0
Jonathan,,Feldman,15124,CA,23,33,79,4648675,https://demo.digitaldemocracy.org/hearing/924?startTime=1603&vid=HlUCkJQiZpw
Jonathan,,Feldman,15124,CA,23,33,79,4679001,https://demo.digitaldemocracy.org/hearing/931?startTime=1536&vid=skEUA63liEc
Jonathan,,Feldman,15124,CA,23,33,79,4787664,https://demo.digitaldemocracy.org/hearing/950?startTime=1217&vid=YZgejU6_SqY
Jonathan,,Feldman,15124,CA,23,33,79,4840825,https://demo.digitaldemocracy.org/hearing/957?startTime=1347&vid=zI8mZQJLg3c
Jonathan,,Feldman,15124,CA,23,33,79,4945465,https://demo.digitaldemocracy.org/hearing/958?startTime=1486&vid=bh3KPvhK8ek
Jonathan,,Feldman,15124,CA,23,33,79,5113723,https://demo.digitaldemocracy.org/hearing/995?startTime=2131&vid=jlcjO7eFSEQ
Jonathan,,Feldman,15124,CA,23,33,79,5191005,https://demo.digitaldemocracy.org/hearing/1004?startTime=475&vid=jVJsacNLXYE
Jonathan,,Feldman,15124,CA,23,33,79,5237646,https://demo.digitaldemocracy.org/hearing/1008?startTime=781&vid=DV3hR7uOrVQ
Jonathan,,Feldman,15124,CA,23,33,79,5630595,https://demo.digitaldemocracy.org/hearing/1074?startTime=1401&vid=Aw0I98kJyRc
Jonathan,,Feldman,15124,CA,23,33,79,5926689,https://demo.digitaldemocracy.org/hearing/1113?startTime=1071&vid=pPmzy3ys4RE
Jonathan,,Feldman,15124,CA,23,33,79,5967416,https://demo.digitaldemocracy.org/hearing/1115?startTime=1398&vid=VvQ54UYlJ9c
Jonathan,,Feldman,15124,CA,23,33,79,7261523,https://demo.digitaldemocracy.org/hearing/1309?startTime=268&vid=K48lwVd0cdo
Jonathan,,Feldman,15124,CA,23,33,79,7554988,https://demo.digitaldemocracy.org/hearing/1361?startTime=534&vid=m4miOJa0zDQ
Jonathan,,Feldman,15124,CA,23,33,79,7596441,https://demo.digitaldemocracy.org/hearing/1368?startTime=1642&vid=xDTu2Bl_7-0
Jonathan,,Feldman,15124,CA,23,33,79,7779574,https://demo.digitaldemocracy.org/hearing/1393?startTime=1509&vid=WN7JODadQO8
Jonathan,,Feldman,15124,CA,23,33,79,7839799,https://demo.digitaldemocracy.org/hearing/1399?startTime=530&vid=fmzQD0zjBQY
Jonathan,,Feldman,15124,CA,23,33,79,9073804,https://demo.digitaldemocracy.org/hearing/1755?startTime=1453&vid=863e5d4d9a844007148385badff599f2
Roy,,Griffith,16244,CA,17,23,78,4109361,https://demo.digitaldemocracy.org/hearing/846?startTime=45&vid=S5A1fOLb40g
Roy,,Griffith,16244,CA,17,23,78,4358925,https://demo.digitaldemocracy.org/hearing/886?startTime=147&vid=juS9zdd32yk
Roy,,Griffith,16244,CA,17,23,78,4644632,https://demo.digitaldemocracy.org/hearing/923?startTime=1171&vid=cJiKatUUykw
Roy,,Griffith,16244,CA,17,23,78,4839095,https://demo.digitaldemocracy.org/hearing/957?startTime=583&vid=4Vamlgvp2zY
Roy,,Griffith,16244,CA,17,23,78,5514197,https://demo.digitaldemocracy.org/hearing/1063?startTime=393&vid=xrmoMgiLHXw
Roy,,Griffith,16244,CA,17,23,78,5616408,https://demo.digitaldemocracy.org/hearing/1074?startTime=1210&vid=wqaHuLAta1w
Roy,,Griffith,16244,CA,17,23,78,5734967,https://demo.digitaldemocracy.org/hearing/1090?startTime=726&vid=R6dI3i5R7ps
Roy,,Griffith,16244,CA,17,23,78,6005852,https://demo.digitaldemocracy.org/hearing/1121?startTime=794&vid=ZS0jHZpSkgY
Roy,,Griffith,16244,CA,17,23,78,6019010,https://demo.digitaldemocracy.org/hearing/1123?startTime=609&vid=OWe7oVUYlXg
Roy,,Griffith,16244,CA,17,23,78,6107187,https://demo.digitaldemocracy.org/hearing/1133?startTime=1353&vid=c2LrpF9b60Y
Roy,,Griffith,16244,CA,17,23,78,6178181,https://demo.digitaldemocracy.org/hearing/1144?startTime=678&vid=wRHYCEIUKKY
Roy,,Griffith,16244,CA,17,23,78,7277437,https://demo.digitaldemocracy.org/hearing/1311?startTime=992&vid=UvYBnA9c8KU
Roy,,Griffith,16244,CA,17,23,78,7530231,https://demo.digitaldemocracy.org/hearing/1356?startTime=1198&vid=RXvLB1KOViY
Roy,,Griffith,16244,CA,17,23,78,7609461,https://demo.digitaldemocracy.org/hearing/1368?startTime=1605&vid=xDTu2Bl_7-0
Roy,,Griffith,16244,CA,17,23,78,8581077,https://demo.digitaldemocracy.org/hearing/1491?startTime=1532&vid=b4773c10e905731183ce5209d0cbe12c
Roy,,Griffith,16244,CA,17,23,78,8677640,https://demo.digitaldemocracy.org/hearing/1505?startTime=1943&vid=e2f22795e2255b0f948b9f5aa3db0cb9
Roy,,Griffith,16244,CA,17,23,78,9073720,https://demo.digitaldemocracy.org/hearing/1755?startTime=719&vid=863e5d4d9a844007148385badff599f2
Anya,,Lawler,8886,CA,22,22,58,1145104,https://demo.digitaldemocracy.org/hearing/251?startTime=1216&vid=WcsBFY-gdrQ
Anya,,Lawler,8886,CA,22,22,58,1149995,https://demo.digitaldemocracy.org/hearing/252?startTime=5&vid=52F9JlyJXis
Anya,,Lawler,8886,CA,22,22,58,1163178,https://demo.digitaldemocracy.org/hearing/257?startTime=1152&vid=qqrfcEEn454
Anya,,Lawler,8886,CA,22,22,58,1519073,https://demo.digitaldemocracy.org/hearing/316?startTime=1083&vid=2QITrr6350o
Anya,,Lawler,8886,CA,22,22,58,1736021,https://demo.digitaldemocracy.org/hearing/373?startTime=1573&vid=AtEtvEwPM9c
Anya,,Lawler,8886,CA,22,22,58,1834303,https://demo.digitaldemocracy.org/hearing/396?startTime=926&vid=dSqmLCv394A
Anya,,Lawler,8886,CA,22,22,58,1925969,https://demo.digitaldemocracy.org/hearing/412?startTime=540&vid=4lx0MqjDD6Q
Anya,,Lawler,8886,CA,22,22,58,2360736,https://demo.digitaldemocracy.org/hearing/481?startTime=258&vid=EK0Z2Lo8VY0
Anya,,Lawler,8886,CA,22,22,58,4671290,https://demo.digitaldemocracy.org/hearing/928?startTime=387&vid=Zes8lL39ce4
Anya,,Lawler,8886,CA,22,22,58,5046049,https://demo.digitaldemocracy.org/hearing/986?startTime=538&vid=ekL6uhySMvA
Anya,,Lawler,8886,CA,22,22,58,5064593,https://demo.digitaldemocracy.org/hearing/989?startTime=917&vid=A9tKpXGsan8
Anya,,Lawler,8886,CA,22,22,58,5175203,https://demo.digitaldemocracy.org/hearing/1003?startTime=554&vid=quZCaimXGy0
Anya,,Lawler,8886,CA,22,22,58,5293582,https://demo.digitaldemocracy.org/hearing/1012?startTime=902&vid=nU8pO1BEluw
Anya,,Lawler,8886,CA,22,22,58,5313038,https://demo.digitaldemocracy.org/hearing/1015?startTime=410&vid=v09XcNNcBb4
Anya,,Lawler,8886,CA,22,22,58,5332375,https://demo.digitaldemocracy.org/hearing/1017?startTime=531&vid=B78wvEmtJ7U
Anya,,Lawler,8886,CA,22,22,58,5724057,https://demo.digitaldemocracy.org/hearing/1088?startTime=685&vid=oURu89xH03A
Anya,,Lawler,8886,CA,22,22,58,5756681,https://demo.digitaldemocracy.org/hearing/1094?startTime=1131&vid=3ONTp_nwJtY
Anya,,Lawler,8886,CA,22,22,58,5793081,https://demo.digitaldemocracy.org/hearing/1098?startTime=810&vid=84GchM0on5c
Anya,,Lawler,8886,CA,22,22,58,6100978,https://demo.digitaldemocracy.org/hearing/1132?startTime=1104&vid=b6wVcVHQxLc
Anya,,Lawler,8886,CA,22,22,58,7304615,https://demo.digitaldemocracy.org/hearing/1314?startTime=335&vid=XBXrB4YaBIM
Anya,,Lawler,8886,CA,22,22,58,7637634,https://demo.digitaldemocracy.org/hearing/1372?startTime=1157&vid=gyD6CrJazZ0
Anya,,Lawler,8886,CA,22,22,58,7826775,https://demo.digitaldemocracy.org/hearing/1398?startTime=1351&vid=HrQBv9vYjOo
Daniel,,Alvarez,14946,CA,14,21,104,2828426,https://demo.digitaldemocracy.org/hearing/566?startTime=328&vid=Kc7udwSIfNk
Daniel,,Alvarez,14946,CA,14,21,104,3199600,https://demo.digitaldemocracy.org/hearing/658?startTime=464&vid=dag044OBsx4
Daniel,,Alvarez,14946,CA,14,21,104,3571559,https://demo.digitaldemocracy.org/hearing/751?startTime=23&vid=7haxwDfQXdI
Daniel,,Alvarez,14946,CA,14,21,104,4274637,https://demo.digitaldemocracy.org/hearing/877?startTime=699&vid=1ngRpymhWvE
Daniel,,Alvarez,14946,CA,14,21,104,4296775,https://demo.digitaldemocracy.org/hearing/879?startTime=270&vid=Yy3o4t71Ktc
Daniel,,Alvarez,14946,CA,14,21,104,4318776,https://demo.digitaldemocracy.org/hearing/883?startTime=23&vid=b5hS-WhlNkw
Daniel,,Alvarez,14946,CA,14,21,104,4343042,https://demo.digitaldemocracy.org/hearing/885?startTime=350&vid=NpdXoWs0Zf8
Daniel,,Alvarez,14946,CA,14,21,104,4428107,https://demo.digitaldemocracy.org/hearing/893?startTime=1223&vid=zTxDik1dbVw
Daniel,,Alvarez,14946,CA,14,21,104,5678501,https://demo.digitaldemocracy.org/hearing/1077?startTime=1370&vid=Wkw6Yd859zU
Daniel,,Alvarez,14946,CA,14,21,104,6824055,https://demo.digitaldemocracy.org/hearing/1238?startTime=130&vid=3mdxsvP5NVA
Daniel,,Alvarez,14946,CA,14,21,104,6926659,https://demo.digitaldemocracy.org/hearing/1245?startTime=706&vid=Rq-E2R_ROd4
Daniel,,Alvarez,14946,CA,14,21,104,6980806,https://demo.digitaldemocracy.org/hearing/1248?startTime=2047&vid=sDUEgt8q8rE
Daniel,,Alvarez,14946,CA,14,21,104,9128378,https://demo.digitaldemocracy.org/hearing/1763?startTime=1570&vid=4f4c034f490893f5d832a034ef08e416
Daniel,,Alvarez,14946,CA,14,21,104,9163591,https://demo.digitaldemocracy.org/hearing/1770?startTime=489&vid=56294dca68f9acb0c1c97ab94da354ec
Michael,,Young,7149,CA,19,20,30,820454,https://demo.digitaldemocracy.org/hearing/195?startTime=1266&vid=CD2KiD3xDgY
Michael,,Young,7149,CA,19,20,30,1532622,https://demo.digitaldemocracy.org/hearing/320?startTime=2053&vid=nqU0Ufhmqoo
Michael,,Young,7149,CA,19,20,30,1771624,https://demo.digitaldemocracy.org/hearing/382?startTime=113&vid=1KjWKKHWibE
Michael,,Young,7149,CA,19,20,30,1928965,https://demo.digitaldemocracy.org/hearing/412?startTime=1006&vid=SHuB-iUXJvo
Michael,,Young,7149,CA,19,20,30,2047522,https://demo.digitaldemocracy.org/hearing/435?startTime=796&vid=HebbT5qrJn8
Michael,,Young,7149,CA,19,20,30,2655504,https://demo.digitaldemocracy.org/hearing/532?startTime=1268&vid=t8820ItkRNY
Michael,,Young,7149,CA,19,20,30,4705963,https://demo.digitaldemocracy.org/hearing/935?startTime=545&vid=O3rspDbnLsE
Michael,,Young,7149,CA,19,20,30,4807920,https://demo.digitaldemocracy.org/hearing/952?startTime=632&vid=_f2tb5l2EnA
Michael,,Young,7149,CA,19,20,30,5051728,https://demo.digitaldemocracy.org/hearing/981?startTime=1284&vid=jM6V7FPJvlc
Michael,,Young,7149,CA,19,20,30,5276952,https://demo.digitaldemocracy.org/hearing/1011?startTime=1054&vid=XyPdlvPIT2E
Michael,,Young,7149,CA,19,20,30,5900904,https://demo.digitaldemocracy.org/hearing/1102?startTime=1548&vid=i9VQbn3n0TU
Michael,,Young,7149,CA,19,20,30,6001783,https://demo.digitaldemocracy.org/hearing/1120?startTime=1154&vid=iG8tx5Up2yQ
Michael,,Young,7149,CA,19,20,30,6182941,https://demo.digitaldemocracy.org/hearing/1144?startTime=1746&vid=NHevU9obgew
Michael,,Young,7149,CA,19,20,30,7404235,https://demo.digitaldemocracy.org/hearing/1328?startTime=1955&vid=H_hykxF6-fs
Michael,,Young,7149,CA,19,20,30,7668201,https://demo.digitaldemocracy.org/hearing/1377?startTime=423&vid=XPbSM0KrjWI
Michael,,Young,7149,CA,19,20,30,7768392,https://demo.digitaldemocracy.org/hearing/1390?startTime=849&vid=imqZ6nSLYbs
Michael,,Young,7149,CA,19,20,30,7988473,https://demo.digitaldemocracy.org/hearing/1415?startTime=558&vid=EjgY07KAxow
Michael,,Young,7149,CA,19,20,30,8324495,https://demo.digitaldemocracy.org/hearing/1466?startTime=847&vid=IgjpehFtGSw
Michael,,Young,7149,CA,19,20,30,9150289,https://demo.digitaldemocracy.org/hearing/1756?startTime=0&vid=09d6673e1937a00eec6523cbbc618fb6
Asha,,Harris,16689,CA,19,20,36,4639830,https://demo.digitaldemocracy.org/hearing/923?startTime=479&vid=J1TsVq4A0h0
Asha,,Harris,16689,CA,19,20,36,4843642,https://demo.digitaldemocracy.org/hearing/957?startTime=835&vid=HoNj52zwlmg
Asha,,Harris,16689,CA,19,20,36,4917943,https://demo.digitaldemocracy.org/hearing/969?startTime=1069&vid=HU9Vt9ytieE
Asha,,Harris,16689,CA,19,20,36,4964042,https://demo.digitaldemocracy.org/hearing/973?startTime=1724&vid=Qw0w5DE7JXs
Asha,,Harris,16689,CA,19,20,36,5139209,https://demo.digitaldemocracy.org/hearing/992?startTime=728&vid=1N4H50PwNrA
Asha,,Harris,16689,CA,19,20,36,5494997,https://demo.digitaldemocracy.org/hearing/1058?startTime=86&vid=4G0fOn4idJk
Asha,,Harris,16689,CA,19,20,36,5672679,https://demo.digitaldemocracy.org/hearing/1076?startTime=1825&vid=udOnLVSReH4
Asha,,Harris,16689,CA,19,20,36,6015803,https://demo.digitaldemocracy.org/hearing/1123?startTime=1554&vid=PtxSBidTzuo
Asha,,Harris,16689,CA,19,20,36,6180771,https://demo.digitaldemocracy.org/hearing/1144?startTime=1100&vid=PoIC9Td0ic0
Asha,,Harris,16689,CA,19,20,36,6694273,https://demo.digitaldemocracy.org/hearing/1222?startTime=1154&vid=GHyAke4TQrM
Asha,,Harris,16689,CA,19,20,36,7035733,https://demo.digitaldemocracy.org/hearing/1255?startTime=510&vid=Jlh0eFtdAfc
Asha,,Harris,16689,CA,19,20,36,7206903,https://demo.digitaldemocracy.org/hearing/1290?startTime=667&vid=ARol3pTBxUI
Asha,,Harris,16689,CA,19,20,36,7263410,https://demo.digitaldemocracy.org/hearing/1309?startTime=377&vid=M4ntzmgClas
Asha,,Harris,16689,CA,19,20,36,7319555,https://demo.digitaldemocracy.org/hearing/1316?startTime=291&vid=H4h9_PZnP8E
Asha,,Harris,16689,CA,19,20,36,7399392,https://demo.digitaldemocracy.org/hearing/1328?startTime=1054&vid=H_hykxF6-fs
Asha,,Harris,16689,CA,19,20,36,7645504,https://demo.digitaldemocracy.org/hearing/1374?startTime=1078&vid=qdbZoaLJM_k
Asha,,Harris,16689,CA,19,20,36,7781502,https://demo.digitaldemocracy.org/hearing/1393?startTime=846&vid=kptL3s9RJ_s
Asha,,Harris,16689,CA,19,20,36,7972251,https://demo.digitaldemocracy.org/hearing/1414?startTime=652&vid=4hng-3i3vnc
Asha,,Harris,16689,CA,19,20,36,8655476,https://demo.digitaldemocracy.org/hearing/1502?startTime=2036&vid=f8f67200477cbf3c3761aa78408608be
Andrea,,York,6307,CA,17,20,28,582045,https://demo.digitaldemocracy.org/hearing/148?startTime=463&vid=g_HgBg8yC5k
Andrea,,York,6307,CA,17,20,28,743857,https://demo.digitaldemocracy.org/hearing/180?startTime=1165&vid=LfirS3-TAVM
Andrea,,York,6307,CA,17,20,28,821504,https://demo.digitaldemocracy.org/hearing/195?startTime=1613&vid=QruWeQOWjh0
Andrea,,York,6307,CA,17,20,28,1629522,https://demo.digitaldemocracy.org/hearing/348?startTime=804&vid=gGp8Cmz89Vo
Andrea,,York,6307,CA,17,20,28,1752809,https://demo.digitaldemocracy.org/hearing/379?startTime=647&vid=3qih0GbNdAY
Andrea,,York,6307,CA,17,20,28,1787994,https://demo.digitaldemocracy.org/hearing/385?startTime=521&vid=cr1U1amFOTo
Andrea,,York,6307,CA,17,20,28,1932822,https://demo.digitaldemocracy.org/hearing/413?startTime=1647&vid=iZQtDRobZck
Andrea,,York,6307,CA,17,20,28,2020254,https://demo.digitaldemocracy.org/hearing/429?startTime=835&vid=14lq834z9Pc
Andrea,,York,6307,CA,17,20,28,2723269,https://demo.digitaldemocracy.org/hearing/550?startTime=670&vid=gRicLj3q_0M
Andrea,,York,6307,CA,17,20,28,3273767,https://demo.digitaldemocracy.org/hearing/692?startTime=1787&vid=snJ6cH8yi_Q
Andrea,,York,6307,CA,17,20,28,5215457,https://demo.digitaldemocracy.org/hearing/1004?startTime=1323&vid=QO9W0F4fMpQ
Andrea,,York,6307,CA,17,20,28,7578333,https://demo.digitaldemocracy.org/hearing/1366?startTime=952&vid=aw6pAESDVLU
Andrea,,York,6307,CA,17,20,28,7631118,https://demo.digitaldemocracy.org/hearing/1372?startTime=1024&vid=ALzIS1ngk68
